class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42
Thanks ILY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2798568904399872,0.679007351398468,5.680849426425993e-07,0.34874725341796875,0.6274157166481018,-0.03137000650167465,0.40897148847579956,0.5524994134902954,-0.04928429797291756,0.44772377610206604,0.4852028489112854,-0.06645913422107697,0.48447537422180176,0.43007922172546387,-0.08357762545347214,0.3361414670944214,0.4269433319568634,-0.025155073031783104,0.3619776666164398,0.3321686089038849,-0.05141085758805275,0.37815240025520325,0.2770647406578064,-0.07351332157850266,0.3911632299423218,0.2287137657403946,-0.08839530497789383,0.2906441390514374,0.41235876083374023,-0.027782728895545006,0.2959059476852417,0.30168643593788147,-0.04870625585317612,0.29741576313972473,0.23481960594654083,-0.06725147366523743,0.29622969031333923,0.17987743020057678,-0.08053620159626007,0.24843183159828186,0.421202689409256,-0.03500203788280487,0.23319363594055176,0.3229943513870239,-0.05632193014025688,0.22059297561645508,0.2625249922275543,-0.07059156149625778,0.2103777676820755,0.21161232888698578,-0.07989408820867538,0.20894861221313477,0.45128098130226135,-0.04540390148758888,0.17936669290065765,0.3808126449584961,-0.06453044712543488,0.1595979779958725,0.3338022232055664,-0.0719250813126564,0.14315003156661987,0.2905355989933014,-0.07572922855615616
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2798568904399872,0.679007351398468,5.680849426425993e-07,0.34874725341796875,0.6274157166481018,-0.03137000650167465,0.40897148847579956,0.5524994134902954,-0.04928429797291756,0.44772377610206604,0.4852028489112854,-0.06645913422107697,0.48447537422180176,0.43007922172546387,-0.08357762545347214,0.3361414670944214,0.4269433319568634,-0.025155073031783104,0.3619776666164398,0.3321686089038849,-0.05141085758805275,0.37815240025520325,0.2770647406578064,-0.07351332157850266,0.3911632299423218,0.2287137657403946,-0.08839530497789383,0.2906441390514374,0.41235876083374023,-0.027782728895545006,0.2959059476852417,0.30168643593788147,-0.04870625585317612,0.29741576313972473,0.23481960594654083,-0.06725147366523743,0.29622969031333923,0.17987743020057678,-0.08053620159626007,0.24843183159828186,0.421202689409256,-0.03500203788280487,0.23319363594055176,0.3229943513870239,-0.05632193014025688,0.22059297561645508,0.2625249922275543,-0.07059156149625778,0.2103777676820755,0.21161232888698578,-0.07989408820867538,0.20894861221313477,0.45128098130226135,-0.04540390148758888,0.17936669290065765,0.3808126449584961,-0.06453044712543488,0.1595979779958725,0.3338022232055664,-0.0719250813126564,0.14315003156661987,0.2905355989933014,-0.07572922855615616
Hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22903648018836975,0.6855881214141846,6.106240562075982e-07,0.29961150884628296,0.6314507722854614,-0.03035866841673851,0.3615596890449524,0.5423081517219543,-0.0439097061753273,0.40023931860923767,0.47289562225341797,-0.056933704763650894,0.4372859001159668,0.42941874265670776,-0.07014082372188568,0.29151278734207153,0.4207853376865387,-0.021007681265473366,0.30388620495796204,0.3236234486103058,-0.044660765677690506,0.31617605686187744,0.2679750919342041,-0.06566333770751953,0.32725685834884644,0.222976952791214,-0.0799812525510788,0.2444540560245514,0.4148700535297394,-0.024907980114221573,0.2391173243522644,0.3046908974647522,-0.04518154263496399,0.23654326796531677,0.23159393668174744,-0.066654734313488,0.23292842507362366,0.17320308089256287,-0.08198045194149017,0.19968050718307495,0.43002352118492126,-0.033371806144714355,0.17726807296276093,0.332012802362442,-0.055418070405721664,0.16184759140014648,0.2702077031135559,-0.0739552229642868,0.15099850296974182,0.22111845016479492,-0.08580072224140167,0.158300518989563,0.46552717685699463,-0.04497146978974342,0.12512372434139252,0.3950532078742981,-0.06482553482055664,0.10333919525146484,0.35015591979026794,-0.07467874884605408,0.08772188425064087,0.3099045753479004,-0.08015149086713791
Thanks ILY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22903648018836975,0.6855881214141846,6.106240562075982e-07,0.29961150884628296,0.6314507722854614,-0.03035866841673851,0.3615596890449524,0.5423081517219543,-0.0439097061753273,0.40023931860923767,0.47289562225341797,-0.056933704763650894,0.4372859001159668,0.42941874265670776,-0.07014082372188568,0.29151278734207153,0.4207853376865387,-0.021007681265473366,0.30388620495796204,0.3236234486103058,-0.044660765677690506,0.31617605686187744,0.2679750919342041,-0.06566333770751953,0.32725685834884644,0.222976952791214,-0.0799812525510788,0.2444540560245514,0.4148700535297394,-0.024907980114221573,0.2391173243522644,0.3046908974647522,-0.04518154263496399,0.23654326796531677,0.23159393668174744,-0.066654734313488,0.23292842507362366,0.17320308089256287,-0.08198045194149017,0.19968050718307495,0.43002352118492126,-0.033371806144714355,0.17726807296276093,0.332012802362442,-0.055418070405721664,0.16184759140014648,0.2702077031135559,-0.0739552229642868,0.15099850296974182,0.22111845016479492,-0.08580072224140167,0.158300518989563,0.46552717685699463,-0.04497146978974342,0.12512372434139252,0.3950532078742981,-0.06482553482055664,0.10333919525146484,0.35015591979026794,-0.07467874884605408,0.08772188425064087,0.3099045753479004,-0.08015149086713791
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22903648018836975,0.6855881214141846,6.106240562075982e-07,0.29961150884628296,0.6314507722854614,-0.03035866841673851,0.3615596890449524,0.5423081517219543,-0.0439097061753273,0.40023931860923767,0.47289562225341797,-0.056933704763650894,0.4372859001159668,0.42941874265670776,-0.07014082372188568,0.29151278734207153,0.4207853376865387,-0.021007681265473366,0.30388620495796204,0.3236234486103058,-0.044660765677690506,0.31617605686187744,0.2679750919342041,-0.06566333770751953,0.32725685834884644,0.222976952791214,-0.0799812525510788,0.2444540560245514,0.4148700535297394,-0.024907980114221573,0.2391173243522644,0.3046908974647522,-0.04518154263496399,0.23654326796531677,0.23159393668174744,-0.066654734313488,0.23292842507362366,0.17320308089256287,-0.08198045194149017,0.19968050718307495,0.43002352118492126,-0.033371806144714355,0.17726807296276093,0.332012802362442,-0.055418070405721664,0.16184759140014648,0.2702077031135559,-0.0739552229642868,0.15099850296974182,0.22111845016479492,-0.08580072224140167,0.158300518989563,0.46552717685699463,-0.04497146978974342,0.12512372434139252,0.3950532078742981,-0.06482553482055664,0.10333919525146484,0.35015591979026794,-0.07467874884605408,0.08772188425064087,0.3099045753479004,-0.08015149086713791
Hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18307265639305115,0.6747159957885742,6.119589102127065e-07,0.2510310411453247,0.6157160997390747,-0.028023736551404,0.31239861249923706,0.5341907739639282,-0.0408354327082634,0.3520089387893677,0.46886900067329407,-0.05292666703462601,0.3754476010799408,0.4144566059112549,-0.06499053537845612,0.225415900349617,0.4194326102733612,-0.019672827795147896,0.23875683546066284,0.3212430477142334,-0.040009915828704834,0.24607215821743011,0.26470091938972473,-0.05838559940457344,0.25055256485939026,0.21905794739723206,-0.07092595100402832,0.17796564102172852,0.4175753891468048,-0.02347499318420887,0.17422547936439514,0.3050285279750824,-0.03984326869249344,0.17388208210468292,0.23524323105812073,-0.058102868497371674,0.17190414667129517,0.18064990639686584,-0.07209666818380356,0.13462838530540466,0.4346809685230255,-0.03164966404438019,0.11471529304981232,0.33358097076416016,-0.049659136682748795,0.10326047241687775,0.27182507514953613,-0.06564400345087051,0.09464162588119507,0.22303727269172668,-0.0767483040690422,0.09561116993427277,0.46950510144233704,-0.04280964657664299,0.05965404212474823,0.3963935971260071,-0.060793131589889526,0.036119669675827026,0.35070306062698364,-0.07017150521278381,0.01871509850025177,0.3086363673210144,-0.07575803250074387
Thanks ILY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18307265639305115,0.6747159957885742,6.119589102127065e-07,0.2510310411453247,0.6157160997390747,-0.028023736551404,0.31239861249923706,0.5341907739639282,-0.0408354327082634,0.3520089387893677,0.46886900067329407,-0.05292666703462601,0.3754476010799408,0.4144566059112549,-0.06499053537845612,0.225415900349617,0.4194326102733612,-0.019672827795147896,0.23875683546066284,0.3212430477142334,-0.040009915828704834,0.24607215821743011,0.26470091938972473,-0.05838559940457344,0.25055256485939026,0.21905794739723206,-0.07092595100402832,0.17796564102172852,0.4175753891468048,-0.02347499318420887,0.17422547936439514,0.3050285279750824,-0.03984326869249344,0.17388208210468292,0.23524323105812073,-0.058102868497371674,0.17190414667129517,0.18064990639686584,-0.07209666818380356,0.13462838530540466,0.4346809685230255,-0.03164966404438019,0.11471529304981232,0.33358097076416016,-0.049659136682748795,0.10326047241687775,0.27182507514953613,-0.06564400345087051,0.09464162588119507,0.22303727269172668,-0.0767483040690422,0.09561116993427277,0.46950510144233704,-0.04280964657664299,0.05965404212474823,0.3963935971260071,-0.060793131589889526,0.036119669675827026,0.35070306062698364,-0.07017150521278381,0.01871509850025177,0.3086363673210144,-0.07575803250074387
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18307265639305115,0.6747159957885742,6.119589102127065e-07,0.2510310411453247,0.6157160997390747,-0.028023736551404,0.31239861249923706,0.5341907739639282,-0.0408354327082634,0.3520089387893677,0.46886900067329407,-0.05292666703462601,0.3754476010799408,0.4144566059112549,-0.06499053537845612,0.225415900349617,0.4194326102733612,-0.019672827795147896,0.23875683546066284,0.3212430477142334,-0.040009915828704834,0.24607215821743011,0.26470091938972473,-0.05838559940457344,0.25055256485939026,0.21905794739723206,-0.07092595100402832,0.17796564102172852,0.4175753891468048,-0.02347499318420887,0.17422547936439514,0.3050285279750824,-0.03984326869249344,0.17388208210468292,0.23524323105812073,-0.058102868497371674,0.17190414667129517,0.18064990639686584,-0.07209666818380356,0.13462838530540466,0.4346809685230255,-0.03164966404438019,0.11471529304981232,0.33358097076416016,-0.049659136682748795,0.10326047241687775,0.27182507514953613,-0.06564400345087051,0.09464162588119507,0.22303727269172668,-0.0767483040690422,0.09561116993427277,0.46950510144233704,-0.04280964657664299,0.05965404212474823,0.3963935971260071,-0.060793131589889526,0.036119669675827026,0.35070306062698364,-0.07017150521278381,0.01871509850025177,0.3086363673210144,-0.07575803250074387
Hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16161662340164185,0.6624956727027893,6.107536592026008e-07,0.2356295883655548,0.5976809859275818,-0.026441488415002823,0.2927885055541992,0.5141862630844116,-0.03768296167254448,0.3282175660133362,0.44395318627357483,-0.048944514244794846,0.3540785312652588,0.3946192264556885,-0.06044843792915344,0.20263095200061798,0.41098088026046753,-0.01632479578256607,0.21831923723220825,0.31495144963264465,-0.035959500819444656,0.23005220293998718,0.2573772370815277,-0.054218970239162445,0.23963329195976257,0.20953263342380524,-0.066521555185318,0.15075057744979858,0.40863150358200073,-0.01913781464099884,0.140475794672966,0.2964581847190857,-0.03307633101940155,0.1374448984861374,0.23019367456436157,-0.048211123794317245,0.13307276368141174,0.17909473180770874,-0.05987211689352989,0.10699017345905304,0.4266289174556732,-0.02626321092247963,0.08251810073852539,0.33306655287742615,-0.040724627673625946,0.06880322098731995,0.27527087926864624,-0.05311378836631775,0.05904398858547211,0.22829686105251312,-0.06185902655124664,0.06910023093223572,0.4628700911998749,-0.03669316694140434,0.034516751766204834,0.3946315050125122,-0.05031691864132881,0.013651788234710693,0.3494510352611542,-0.05642946437001228,-0.0029145926237106323,0.30826282501220703,-0.05995013564825058
Thanks ILY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16161662340164185,0.6624956727027893,6.107536592026008e-07,0.2356295883655548,0.5976809859275818,-0.026441488415002823,0.2927885055541992,0.5141862630844116,-0.03768296167254448,0.3282175660133362,0.44395318627357483,-0.048944514244794846,0.3540785312652588,0.3946192264556885,-0.06044843792915344,0.20263095200061798,0.41098088026046753,-0.01632479578256607,0.21831923723220825,0.31495144963264465,-0.035959500819444656,0.23005220293998718,0.2573772370815277,-0.054218970239162445,0.23963329195976257,0.20953263342380524,-0.066521555185318,0.15075057744979858,0.40863150358200073,-0.01913781464099884,0.140475794672966,0.2964581847190857,-0.03307633101940155,0.1374448984861374,0.23019367456436157,-0.048211123794317245,0.13307276368141174,0.17909473180770874,-0.05987211689352989,0.10699017345905304,0.4266289174556732,-0.02626321092247963,0.08251810073852539,0.33306655287742615,-0.040724627673625946,0.06880322098731995,0.27527087926864624,-0.05311378836631775,0.05904398858547211,0.22829686105251312,-0.06185902655124664,0.06910023093223572,0.4628700911998749,-0.03669316694140434,0.034516751766204834,0.3946315050125122,-0.05031691864132881,0.013651788234710693,0.3494510352611542,-0.05642946437001228,-0.0029145926237106323,0.30826282501220703,-0.05995013564825058
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16161662340164185,0.6624956727027893,6.107536592026008e-07,0.2356295883655548,0.5976809859275818,-0.026441488415002823,0.2927885055541992,0.5141862630844116,-0.03768296167254448,0.3282175660133362,0.44395318627357483,-0.048944514244794846,0.3540785312652588,0.3946192264556885,-0.06044843792915344,0.20263095200061798,0.41098088026046753,-0.01632479578256607,0.21831923723220825,0.31495144963264465,-0.035959500819444656,0.23005220293998718,0.2573772370815277,-0.054218970239162445,0.23963329195976257,0.20953263342380524,-0.066521555185318,0.15075057744979858,0.40863150358200073,-0.01913781464099884,0.140475794672966,0.2964581847190857,-0.03307633101940155,0.1374448984861374,0.23019367456436157,-0.048211123794317245,0.13307276368141174,0.17909473180770874,-0.05987211689352989,0.10699017345905304,0.4266289174556732,-0.02626321092247963,0.08251810073852539,0.33306655287742615,-0.040724627673625946,0.06880322098731995,0.27527087926864624,-0.05311378836631775,0.05904398858547211,0.22829686105251312,-0.06185902655124664,0.06910023093223572,0.4628700911998749,-0.03669316694140434,0.034516751766204834,0.3946315050125122,-0.05031691864132881,0.013651788234710693,0.3494510352611542,-0.05642946437001228,-0.0029145926237106323,0.30826282501220703,-0.05995013564825058
Hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19164788722991943,0.6717175841331482,4.951349978910002e-07,0.26016920804977417,0.6130365133285522,-0.0263348501175642,0.31948721408843994,0.5281697511672974,-0.03925178200006485,0.3556731343269348,0.4600255787372589,-0.05245928838849068,0.3834364712238312,0.40795087814331055,-0.06541585922241211,0.23198369145393372,0.4105837643146515,-0.015070091001689434,0.247715562582016,0.3142462968826294,-0.03653856739401817,0.2558833062648773,0.2593889832496643,-0.05539759248495102,0.2607945501804352,0.21297669410705566,-0.06788481026887894,0.18170364201068878,0.4071265757083893,-0.018411776050925255,0.17431244254112244,0.29775282740592957,-0.035479795187711716,0.1726798117160797,0.2313215583562851,-0.052178479731082916,0.16848577558994293,0.1783370077610016,-0.06414779275655746,0.1385897994041443,0.42498141527175903,-0.026241248473525047,0.1139768734574318,0.3302081525325775,-0.043510518968105316,0.10090338438749313,0.2716575860977173,-0.05722613260149956,0.09052877128124237,0.22414922714233398,-0.06625685840845108,0.1031671017408371,0.460714727640152,-0.03713013231754303,0.06658650189638138,0.39290308952331543,-0.053231459110975266,0.04321812093257904,0.3480703830718994,-0.06039191409945488,0.023998335003852844,0.3068211078643799,-0.06410231441259384
Thanks ILY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19164788722991943,0.6717175841331482,4.951349978910002e-07,0.26016920804977417,0.6130365133285522,-0.0263348501175642,0.31948721408843994,0.5281697511672974,-0.03925178200006485,0.3556731343269348,0.4600255787372589,-0.05245928838849068,0.3834364712238312,0.40795087814331055,-0.06541585922241211,0.23198369145393372,0.4105837643146515,-0.015070091001689434,0.247715562582016,0.3142462968826294,-0.03653856739401817,0.2558833062648773,0.2593889832496643,-0.05539759248495102,0.2607945501804352,0.21297669410705566,-0.06788481026887894,0.18170364201068878,0.4071265757083893,-0.018411776050925255,0.17431244254112244,0.29775282740592957,-0.035479795187711716,0.1726798117160797,0.2313215583562851,-0.052178479731082916,0.16848577558994293,0.1783370077610016,-0.06414779275655746,0.1385897994041443,0.42498141527175903,-0.026241248473525047,0.1139768734574318,0.3302081525325775,-0.043510518968105316,0.10090338438749313,0.2716575860977173,-0.05722613260149956,0.09052877128124237,0.22414922714233398,-0.06625685840845108,0.1031671017408371,0.460714727640152,-0.03713013231754303,0.06658650189638138,0.39290308952331543,-0.053231459110975266,0.04321812093257904,0.3480703830718994,-0.06039191409945488,0.023998335003852844,0.3068211078643799,-0.06410231441259384
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19164788722991943,0.6717175841331482,4.951349978910002e-07,0.26016920804977417,0.6130365133285522,-0.0263348501175642,0.31948721408843994,0.5281697511672974,-0.03925178200006485,0.3556731343269348,0.4600255787372589,-0.05245928838849068,0.3834364712238312,0.40795087814331055,-0.06541585922241211,0.23198369145393372,0.4105837643146515,-0.015070091001689434,0.247715562582016,0.3142462968826294,-0.03653856739401817,0.2558833062648773,0.2593889832496643,-0.05539759248495102,0.2607945501804352,0.21297669410705566,-0.06788481026887894,0.18170364201068878,0.4071265757083893,-0.018411776050925255,0.17431244254112244,0.29775282740592957,-0.035479795187711716,0.1726798117160797,0.2313215583562851,-0.052178479731082916,0.16848577558994293,0.1783370077610016,-0.06414779275655746,0.1385897994041443,0.42498141527175903,-0.026241248473525047,0.1139768734574318,0.3302081525325775,-0.043510518968105316,0.10090338438749313,0.2716575860977173,-0.05722613260149956,0.09052877128124237,0.22414922714233398,-0.06625685840845108,0.1031671017408371,0.460714727640152,-0.03713013231754303,0.06658650189638138,0.39290308952331543,-0.053231459110975266,0.04321812093257904,0.3480703830718994,-0.06039191409945488,0.023998335003852844,0.3068211078643799,-0.06410231441259384
